,Clip Title,Link,Clarity of Example,Clarity of Example,Clip ID,Film or Series?,Film/Episode Title,Year of Release,Series Title (If Applicable),Start,Stop,Curator,Close-Up Code I,Close-Up Code II,Curator Notes,,Derived start frame,Derived end frame,manual start time,manual end time,frames per second,Note,
,Welcome to the Desert of the Real,,,3,357,Film,The Matrix,,,4:04,4:08,SB,CUZ,,,,7320,7440,5870,5948,24,,
,Welcome to the Desert of the Real,,,3,357,Film,The Matrix,,,4:08,4:14,SB,SS,,,,7440,7620,5949,5089,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,4:14,4:21,SB,CU,,,,7620,7830,5090,6264,24,,
,Welcome to the Desert of the Real,,,4,357,Film,The Matrix,,,4:21,4:26,SB,CU,,,,7830,7980,6265,6389,24,,
,Welcome to the Desert of the Real,,,2,357,Film,The Matrix,,,4:26,4:28,SB,WS,,"Neo backs away from camera, but starts as a close up",,7980,8040,6390,6341,24,,
,White Voice,http://kinolab.org/FilmClip.php?id=1089,Good,4,1089,Film,Sorry to Bother You,2018,,0:01,0:03,SB,CU,,,,30,90,0,66,24,**24,
,White Voice,,,3,1089,Film,Sorry to Bother You,,,1:41,1:48,SB,CU,,,,3030,3240,2415,2592,24,Q: why no CU at :16?,
,White Voice,,,3,1089,Film,Sorry to Bother You,,,1:51,1:57,SB,CU,,,,3330,3510,2650,2795,24,,
,Wifely Duties,,Poor,1,920,Film,Rosemary's Baby,1968,,0:10,0:39,SB,CUZ,,"Character not facing camera and other characters in the background of the shot, not a fantastic example",,300,1170,300,1179,30,**30,
,Will's Upload,http://kinolab.org/FilmClip.php?id=758,Good,3,758,Film,Trancendence,2014,,0:17,0:42,SB,CUZ,,"Pans down so start time isn't definitive on this bit, but the others from the clip are good examples",,1020,1260,425,1004,24,**24,
,Will's Upload,,,4,758,Film,Trancendence,,,0:51,0:55,SB,CU,,,,1530,1650,1222,1324,24,,
,Will's Upload,,,4,758,Film,Trancendence,,,1:03,1:06,SB,CU,,,,1530,1650,1530,1590,24,added,
,Will's Upload,,,4,758,Film,Trancendence,,,1:17,1:19,SB,CU,,,,1530,1650,1859,1896,24,added,
,Will's Upload,,,4,758,Film,Trancendence,,,1:24,1:25,SB,CU,,,,1530,1650,2020,2062,24,added,
,Will's Upload,,,4,758,Film,Trancendence,,,1:31,1:36,SB,CU,,,,1530,1650,2193,2313,24,added,
,Will's Upload,,,4,758,Film,Trancendence,,,1:47,1:48,SB,CUR,,,,1530,1650,2574,2606,24,added,
,Will's Upload,,,4,758,Film,Trancendence,,,1:52,1:53,SB,CU,,,,3360,3390,2667,2703,24,,
,Will's Upload,,,4,758,Film,Trancendence,,,1:57,1:58,SB,CU,,,,3510,3540,2800,2823,24,Double-check after this clip,
,Will's Upload,,,3,758,Film,Trancendence,,,2:59,3:02,SB,SS,,,,5370,5460,4256,4341,24,,
,Will's Upload,,,4,758,Film,Trancendence,,,3:07,3:20,SB,CU,,,,5610,6000,4450,4764,24,,
,Will's Upload,,,3,758,Film,Trancendence,,,3:37,3:43,SB,CU,,,,6510,6690,5166,5343,24,,
,Will's Upload,,,4,758,Film,Trancendence,,,3:43,3:53,SB,CU,,,,6690,6990,5344,5562,24,,
,Women's Group Interview,http://kinolab.org/FilmClip.php?id=88,Excellent,4,88,Film,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),2006, ,0:05,0:07,SB,CU,,,,150,210,114,160,24,**24,
,Women's Group Interview,,,4,88,Film,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),, ,0:21,0:23,SB,CU,,,,630,690,498,551,24,,
,Women's Group Interview,,,4,88,Film,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),, ,0:34,0:36,SB,CU,,,,1020,1080,821,855,24,,
,Women's Group Interview,,,4,88,Film,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),, ,0:45,0:46,SB,CU,,,,1350,1380,1065,1093,24,,
,Women's Group Interview,,Good,3,88,Film,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),, ,0:54,1:00,SB,CUZ,,"Zooms in, closest at end, start time is harder to pin down",,1620,1800,1296,1436,24,,
,You Can't Be Dead,http://kinolab.org/FilmClip.php?id=358,Excellent,4,358,Film,The Matrix,1999,,0:09,0:12,SB,CU,,"Consistently in closeup from 0:09 to 0:46, subject change timecoded here",,270,360,193,274,24,**24,
,You Can't Be Dead,,,4,358,Film,The Matrix,,,0:12,0:20,SB,CU,,,,360,600,275,479,24,,
,You Can't Be Dead,,,4,358,Film,The Matrix,,,0:20,0:22,SB,CU,,,,600,660,480,530,24,,
,You Can't Be Dead,,,4,358,Film,The Matrix,,,0:22,0:36,SB,CU,,,,660,1080,531,852,24,,
,You Can't Be Dead,,,4,358,Film,The Matrix,,,0:36,0:39,SB,CU,,,,1080,1170,853,933,24,,
,You Can't Be Dead,,,3,358,Film,The Matrix,,,0:39,0:46,SB,CU,,,,1170,1380,934,1110,24,,
,You Can't Be Dead,,,3,358,Film,The Matrix,,,0:49,1:00,SB,CU,,,,1470,1800,1168,1432,24,,
,You Filthy Dog,http://kinolab.org/FilmClip.php?id=144,Good,4,144,Film,A Fistful of Dollars,1964,,0:47,0:51,SB,CU,,,,1410,1530,1113,1203,24,**24 Q: why isn’t the first few seconds a CUZ?,
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,0:57,1:00,SB,CU,,,,1710,1800,1360,1434,24,,
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,1:12,1:14,SB,CU,,,,2160,2220,1714,1781,24,,
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,1:20,1:22,SB,CU,,,,2400,2460,1902,1955,24,,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,1:26,1:31,SB,CU,,,,2580,2730,2071,2158,24,,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,1:41,1:44,SB,CU,,,,3030,3120,2414,2474,24,,
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,1:46,1:48,SB,CU,,,,3180,3240,2534,2579,24,,
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,1:50,1:52,SB,CU,,,,3180,3240,2643,2691,24,"added, why isn’t follow-on scene a CU?",
,You Filthy Dog,,,4,144,Film,A Fistful of Dollars,,,1:54,2:02,SB,CU,,,,3180,3240,2756,2945,24,Q: added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:03,2:07,SB,CU,,Subject steps into CU,,3690,4140,2970,3050,24,Q: check label and timing,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:07,2:11,SB,CU,,Subject steps into CU,,3690,4140,3051,3163,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:11,2:15,SB,CU,,Subject steps into CU,,3690,4140,3164,3247,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:15,2:17,SB,CU,,Subject steps into CU,,3690,4140,3248,3302,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:20,2:22,SB,CU,,Subject steps into CU,,3690,4140,3362,3420,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:24,2:26,SB,CU,,Subject steps into CU,,3690,4140,3456,3511,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:34,2:37,SB,CU,,Subject steps into CU,,3690,4140,3712,3777,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:37,2:40,SB,CU,,Subject steps into CU,,3690,4140,3778,3852,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:40,2:45,SB,CU,,Subject steps into CU,,3690,4140,3853,3973,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:45,2:46,SB,CU,,Subject steps into CU,,3690,4140,3974,3997,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:46,2:47,SB,CU,,Subject steps into CU,,3690,4140,3998,4029,24,added,
,You Filthy Dog,,,3,144,Film,A Fistful of Dollars,,,2:47,3:05,SB,CU,,Subject steps into CU,,3690,4140,4030,4441,24,added,
,You're Going to Die Up There,http://kinolab.org/FilmClip.php?id=1192,Excellent,4,1192,Film,The Exorcist,1973,,0:41,0:44,SB,CU,,,,1230,1320,1218,1303,30,**30,
,You're Going to Die Up There,,,4,1192,Film,The Exorcist,,,0:44,0:45,SB,CU,,,,1320,1350,1304,1340,30,,
,You're Going to Die Up There,,,4,1192,Film,The Exorcist,,,0:45,0:46,SB,CU,,,,1350,1380,1341,1393,30,,
,You're Going to Die Up There,,,3,1192,Film,The Exorcist,,,0:50,0:53,SB,SS,,"Only shifting slightly, camera follows",,1500,1590,1493,1575,30,,
,Take a Bite,http://kinolab.org/FilmClip.php?id=256,Good,3,256,Film,Snow White and the Seven Dwarfs,1937,,0:16,0:18,SB,CUZ,,"Not a very tight shot, so not a fantastic example, especially for its time period (would expect the closeup to be more dramatic)",,480,540,384,425,24,**24,
,Take a Bite,,,3,256,Film,Snow White and the Seven Dwarfs,,,1:20,1:21,SB,CUT,,,,2400,2430,1911,1945,24,,
,Suzan's Suicide Attempt,http://kinolab.org/FilmClip.php?id=1086,Good,3,1086,Film,Citizen Kane,1941,,1:48,2:31,SB,CUTRAN,,Fade-in,,3240,4530,2627,3613,24,**24,
,Suzan's Suicide Attempt,,,4,1086,Film,Citizen Kane,,,2:31,2:47,SB,CU,,,,4530,5010,3614,4000,24,,
,Suzan's Suicide Attempt,,,3,1086,Film,Citizen Kane,,,2:47,2:52,SB,CUTRAN,,Fade-out,,5010,5160,4001,4128,24,,
,Stop Dave,http://kinolab.org/FilmClip.php?id=790,Excellent,4,790,Film,2001: A Space Odyssey,1968,,1:15,1:22,SB,CU,,"Really good examples, mostly still shots",,2250,2460,1787,1974,24,**24,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,1:55,2:14,SB,CU,,,,3450,4020,2744,3227,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,2:38,2:55,SB,CU,,,,4740,5250,3778,4208,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,2:55,3:03,SB,CU,,,,5250,5490,4209,4391,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,3:03,3:09,SB,CU,,,,5490,5670,4392,4526,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,3:09,3:15,SB,CU,,,,5670,5850,4527,4685,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,3:15,3:51,SB,CU,,,,5850,6930,4686,5546,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,3:57,4:07,SB,CU,,Extreme closeup,,7110,7410,5690,5931,24,,
,Stop Dave,,,4,790,Film,2001: A Space Odyssey,,,4:19,4:59,SB,CU,,Extreme closeup,,7770,8970,6215,7152,24,,
,Springtime for Hitler,http://kinolab.org/FilmClip.php?id=368,Excellent,4,368,Film,The Producers,1967,,0:03,0:07,SB,CU,,,,90,210,76,172,24,**24,
,Springtime for Hitler,,,4,368,Film,The Producers,,,0:20,0:24,SB,CU,,,,600,720,487,566,24,,
,Smushed by a Jet Engine,http://kinolab.org/FilmClip.php?id=126,Good,4,126,Film,Donnie Darko,2001,,0:00,0:02,SB,CUZ,,Zoom in to an extreme closeup,,750,1050,0,78,24,**24 Q: added,
,Smushed by a Jet Engine,http://kinolab.org/FilmClip.php?id=126,Good,4,126,Film,Donnie Darko,2001,,0:25,0:35,SB,CUZ,,Zoom in to an extreme closeup,,750,1050,590,834,24,,
,Smushed by a Jet Engine,,,3,126,Film,Donnie Darko,2001,,1:59,2:09,SB,SC,,Pan past the subject,,3570,3870,2855,3143,24,,
,Smushed by a Jet Engine,,,2,126,Film,Donnie Darko,2001,,2:17,2:20,SB,SC,,"Pan past the subject (subject moves from foreground to background and camera pans down, so most complex section from this clip)",,4110,4200,3320,3400,24,,
,Smushed by a Jet Engine,,,3,126,Film,Donnie Darko,2001,,2:29,2:33,SB,SC,,Pan past the subject,,4470,4590,3555,3693,24,,
,Silver-Tounged Devil,http://kinolab.org/FilmClip.php?id=119,Excellent,4,119,Film,Django Unchained,2012,,0:01,0:03,SB,CU,,"Good, simple examples",,30,90,12,68,24,**24 Q: why aren’t the first 10 frames a CU,
,Silver-Tounged Devil,,,4,119,Film,Django Unchained,,,0:05,0:10,SB,CU,,,,150,300,122,239,24,,
,Silver-Tounged Devil,,,4,119,Film,Django Unchained,,,0:15,0:18,SB,CU,,,,450,540,345,442,24,,
,Silver-Tounged Devil,,,4,119,Film,Django Unchained,,,0:22,0:23,SB,CU,,,,660,690,532,555,24,,
,She's Happy,http://kinolab.org/FilmClip.php?id=122,Good,4,122,Film,Don't Look Now,1973,,0:05,0:07,SB,CU,,,,150,210,124,160,24,**24,
,She's Happy,,,4,122,Film,Don't Look Now,,,0:48,0:50,SB,CU,,,,1440,1500,1145,1201,24,,
,She's Happy,,,3,122,Film,Don't Look Now,,,0:53,0:55,SB,CUZ,,,,1590,1650,1272,1322,24,,
,She's Happy,,,3,122,Film,Don't Look Now,,,1:30,1:34,SB,CUTRAN,,Dissolve into closeup,,2700,2820,2151,2271,24,,
,She's Happy,,,4,122,Film,Don't Look Now,,,1:34,1:39,SB,CU,,,,2820,2970,2272,2397,24,,
,She's Happy,,,3,122,Film,Don't Look Now,,,2:06,2:09,SB,CUZ,,,,3780,3870,3024,3092,24,,
,She's Happy,,,4,122,Film,Don't Look Now,,,2:09,2:11,SB,CU,,,,3870,3930,3093,3139,24,,
,She's Happy,,,3,122,Film,Don't Look Now,,,2:11,2:14,SB,CU,,Not as tight of framing,,3930,4020,3140,3210,24,,
,She's Happy,,,4,122,Film,Don't Look Now,,,2:14,2:18,SB,CU,,,,4020,4140,3211,3325,24,Q: why is the cut just after not a CU?,
,She's Happy,,,2,122,Film,Don't Look Now,,,2:44,2:46,SB,WS,,Withdrawing subject and moving camera might make this difficult for AI,,4920,4980,3931,4018,24,Q: does this start with a CUTRAN?,
,She Never Sleeps,http://kinolab.org/FilmClip.php?id=371,Good,4,371,Film,The Ring,2002,,0:22,0:24,SB,CU,,,,660,720,541,583,24,**24,
,She Never Sleeps,,,3,371,Film,The Ring,,,0:47,0:52,SB,CUR,,,,1410,1560,1128,1225,24,,
,She Never Sleeps,,,4,371,Film,The Ring,,,0:52,0:55,SB,CU,,,,1650,1710,1259,1325,24,Q: is the TV a close-up?,
,She Never Sleeps,,,4,371,Film,The Ring,,,0:55,0:57,SB,CU,,,,1650,1710,1326,1360,24,,
,She Never Sleeps,,,3,371,Film,The Ring,,,0:58,0:58,SB,CU,,"Not a zoom, the camera moves closer to the subject in a non-uniform way",,1740,1770,1392,1409,24,,
,She Never Sleeps,,,3,371,Film,The Ring,,,0:58,0:59,SB,CUZ,,"Not a zoom, the camera moves closer to the subject in a non-uniform way",,1740,1770,1410,1434,24,Q: is this a CU zooming out?,
,She Never Sleeps,,,3,371,Film,The Ring,,,1:17,1:21,SB,SS,,,,2310,2430,1794,1942,24,,
,She Never Sleeps,,,4,371,Film,The Ring,,,1:21,1:26,SB,CU,,,,2430,2580,1943,2069,24,Q: double-check,
,She Never Sleeps,,,4,371,Film,The Ring,,,1:26,1:29,SB,CU,,,,2580,2670,2070,2142,24,,
,She Never Sleeps,,,2,371,Film,The Ring,,,1:29,1:33,SB,CU,,"Static in the TV screen where the subject is, might be hard for AI",,2670,2790,2143,2229,24,,
,She Never Sleeps,,,4,371,Film,The Ring,,,1:33,1:35,SB,CU,,,,2790,2850,2230,2291,24,,
,She Never Sleeps,,,4,371,Film,The Ring,,,1:40,1:44,SB,CU,,,,3000,3120,2389,2492,24,Q: right after this it cuts back to a CU of the TV as above,
,She Never Sleeps,,,3,371,Film,The Ring,,,2:19,2:21,SB,WS,,,,4170,4230,3324,3389,24,Q: should the CU end earlier?,
,She Never Sleeps,,,4,371,Film,The Ring,,,2:21,2:23,SB,CU,,,,4230,4290,3390,3435,24,,
,She Never Sleeps,,,3,371,Film,The Ring,,,2:34,2:35,SB,CU,,,,4680,4740,3716,3747,24,Q: added,
,She Never Sleeps,,,3,371,Film,The Ring,,,2:35,2:37,SB,CU,,,,4680,4740,3748,3771,24,Q: added,
,She Never Sleeps,,,3,371,Film,The Ring,,,2:37,2:38,SB,CU,,,,4680,4740,3772,3820,24,Q: added,
,She Never Sleeps,,,4,371,Film,The Ring,,,2:40,2:42,SB,CUR,,,,4800,4860,3821,3902,24,,
,She Never Sleeps,,,2,371,Film,The Ring,,,2:46,2:49,SB,CUZ,,"Not a smooth zoom, skips into her eye (should I tag that as a new subject?)",,4980,5070,3984,4071,24,,
,She Never Sleeps,,,3,371,Film,The Ring,,,2:50,2:51,SB,CUZ,,,,5100,5130,4095,4104,24,,
,Yasmin Abducted,http://kinolab.org/FilmClip.php?id=1417,Good,3,1417,Film,Son of the Sheik,1926,,1:21,1:30,SB,CU,,,,2430,2700,1933,2141,24,**24,
,Yasmin Abducted,,,3,1417,Film,Son of the Sheik,,,1:40,1:43,SB,CU,,,,3000,3090,2400,2460,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,1:43,1:50,SB,CU,,,,3090,3300,2461,2641,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,2:06,2:11,SB,CU,,,,3780,3930,3025,3136,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,2:20,2:26,SB,CU,,,,4200,4380,3368,3514,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,3:25,3:31,SB,CU,,,,6150,6330,4917,5045,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,3:31,3:36,SB,CU,,,,6330,6480,5046,5173,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,3:31,3:36,SB,CU,,,,6330,6480,5954,6096,24,"**added, Q: is this a CU?",
,Yasmin Abducted,,,2,1417,Film,Son of the Sheik,,,4:24,4:25,SB,WS,,Subject approaches camera,,7920,7950,6336,6350,24,,
,Yasmin Abducted,,,2,1417,Film,Son of the Sheik,,,4:27,4:29,SB,SC,,,,8010,8070,6408,6440,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,4:29,4:31,SB,WS,,Subject approaches camera,,8070,8130,6441,6521,24,,
,Yasmin Abducted,,,4,1417,Film,Son of the Sheik,,,4:31,4:35,SB,SC,,,,8130,8250,6522,6599,24,,
,Winkie's,http://kinolab.org/FilmClip.php?id=1382,Excellent,4,1382,Film,Mullholand Drive,2001,,0:18,0:33,SB,SC,,"For all of these, the camera isn't steady, but I'm not sure if it totally counts as SC",,540,990,434,760,24,**24,
,Winkie's,http://kinolab.org/FilmClip.php?id=1382,Excellent,4,1382,Film,Mullholand Drive,2001,,0:33,0:35,SB,SC,,"For all of these, the camera isn't steady, but I'm not sure if it totally counts as SC",,540,990,799,847,24,Q: why is one speaker a CU and one not?,
,Winkie's,,,3,1382,Film,Mullholand Drive,,,0:44,1:23,SB,SC,,,,1320,2490,1050,1992,24,,
,Winkie's,,,3,1382,Film,Mullholand Drive,,,1:26,1:29,SB,CUR,,,,2580,2670,2045,2093,24,,
,Winkie's,,,4,1382,Film,Mullholand Drive,,,1:58,2:05,SB,SC,,,,3540,3750,2788,2950,24,,
,Winkie's,,,4,1382,Film,Mullholand Drive,,,2:09,2:24,SB,SC,,,,3870,4320,3043,3424,24,Q: second speaker is closer in cut after this,
,Winkie's,,,4,1382,Film,Mullholand Drive,,,2:53,2:57,SB,SS,,,,5190,5310,4097,4192,24,,
,Winkie's,,,4,1382,Film,Mullholand Drive,,,3:00,3:06,SB,SS,,,,5790,5880,4330,4464,24,,
,Winkie's,,,4,1382,Film,Mullholand Drive,,,3:13,3:16,SB,SS,,,,5790,5880,4557,4630,24,,
,Winkie's,,,3,1382,Film,Mullholand Drive,,,4:41,4:44,SB,SS,,,,8400,8430,6756,6824,24,,
,Winkie's,,,3,1382,Film,Mullholand Drive,,,4:44,4:47,SB,SS,,,,8400,8430,6825,6906,24,Q: added this,
,We All Kept Quiet,http://kinolab.org/FilmClip.php?id=1396,Good,4,1396,Film,The Garden of the Finzi-Continis,1970,,0:33,0:35,SB,CUEI,,,,990,1050,775,835,24,**24,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,1:26,1:29,SB,CU,,,,2580,2670,2058,2123,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,1:29,1:31,SB,CU,,,,2670,2730,2124,2182,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,1:31,1:47,SB,CU,,,,2730,3210,2183,2546,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,1:47,2:04,SB,CU,,,,3210,3720,2547,2955,24,,
,We All Kept Quiet,,,2,1396,Film,The Garden of the Finzi-Continis,,,2:04,2:05,SB,SC,,,,3720,3750,2956,2989,24,,
,We All Kept Quiet,,,2,1396,Film,The Garden of the Finzi-Continis,,,2:05,2:10,SB,SC,,,,3750,3900,2990,3120,24,,
,We All Kept Quiet,,,3,1396,Film,The Garden of the Finzi-Continis,,,2:11,2:17,SB,SC,,,,3930,4110,3125,3256,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,2:17,2:20,SB,CU,,,,4110,4200,3257,3338,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,2:20,2:28,SB,CU,,,,4200,4440,3339,3554,24,,
,We All Kept Quiet,,,4,1396,Film,The Garden of the Finzi-Continis,,,2:28,2:35,SB,CU,,,,4440,4650,3555,3683,24,,
,We All Kept Quiet,,,3,1396,Film,The Garden of the Finzi-Continis,,,2:35,2:47,SB,CUZ,,,,4650,5010,3684,4008,24,,
,Valentino in Chains,http://kinolab.org/FilmClip.php?id=1416,Excellent,4,1416,Film,The Son of the Sheik,1926,,1:37,1:40,SB,CU,,,,2910,3000,2309,2377,24,**24,
,Valentino in Chains,,,4,1416,Film,The Son of the Sheik,,,1:52,1:55,SB,CU,,,,3360,3450,2687,2752,24,,
,Valentino in Chains,,,4,1416,Film,The Son of the Sheik,,,2:47,2:50,SB,CU,,,,5010,5100,3998,4088,24,,
,Unlocking the Box,http://kinolab.org/FilmClip.php?id=1386,Excellent,4,1386,Film,Mullholand Drive,2001,,1:46,1:50,SB,SS,,,,3180,3300,2523,2610,24,**24,
,Unlocking the Box,,,4,1386,Film,Mullholand Drive,,,1:50,1:56,SB,CU,,,,3300,3480,2611,2767,24,,
,Unlocking the Box,,,4,1386,Film,Mullholand Drive,,,1:56,1:58,SB,SS,,,,3480,3540,2768,2823,24,,
,Unlocking the Box,,,4,1386,Film,Mullholand Drive,,,1:58,2:09,SB,CU,,,,3540,3870,2824,3075,24,,
,Unlocking the Box,,,4,1386,Film,Mullholand Drive,,,2:09,2:22,SB,SS,,,,3870,4260,3076,3387,24,,
,Unlocking the Box,,,4,1386,Film,Mullholand Drive,,,2:22,2:27,SB,CU,,,,4260,4410,3388,3504,24,,
,Unlocking the Box,,,3,1386,Film,Mullholand Drive,,,2:27,2:34,SB,CUZ,,,,4410,4620,3505,3668,24,,
,Unlocking the Box,,,2,1386,Film,Mullholand Drive,,,2:36,2:44,SB,CUT,,,,4680,4920,3720,3936,24,,
,Troop 55,http://kinolab.org/FilmClip.php?id=1342,Good,4,1342,Film,Moonrise Kingdom,2012,,0:47,0:49,SB,CU,,,,1410,1470,1422,1456,30,**30,
,Troop 55,,,4,1342,Film,Moonrise Kingdom,,,2:00,2:02,SB,CUEI,,,,3600,3660,3603,3649,30,,
,Troop 55,,,4,1342,Film,Moonrise Kingdom,,,2:02,2:04,SB,CUEI,,,,3660,3720,3650,3732,30,,
,Troop 55,,,4,1342,Film,Moonrise Kingdom,,,2:41,2:44,SB,CU,,,,4830,4920,4832,4901,30,,
,Troop 55,,,3,1342,Film,Moonrise Kingdom,,,2:51,2:54,SB,SS,,,,5130,5220,5096,5211,30,,
,Torture Devices,http://kinolab.org/FilmClip.php?id=1427,Excellent,4,1427,Film,The Passion of Joan of Arc,1928,,0:06,0:08,SB,CU,,,,180,240,129,178,24,**24,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:08,0:09,SB,CU,,,,240,270,179,209,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:14,0:15,SB,CU,,,,420,450,330,351,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:15,0:17,SB,CU,,,,450,510,352,400,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:17,0:18,SB,CU,,,,510,540,401,415,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:19,0:19,SB,CU,,,,570,570,456,467,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:20,0:22,SB,CU,,,,600,660,468,520,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:24,0:25,SB,CU,,,,720,750,571,595,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:25,0:26,SB,CU,,,,750,780,596,628,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:26,0:28,SB,CU,,,,780,840,629,677,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:31,0:32,SB,CU,,,,930,960,738,777,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:32,0:39,SB,CU,,,,960,1170,778,936,24,,
,Torture Devices,,,3,1427,Film,The Passion of Joan of Arc,,,0:39,0:41,SB,SS,,,,1170,1230,937,975,24,,
,Torture Devices,,,3,1427,Film,The Passion of Joan of Arc,,,0:41,0:45,SB,SS,,,,1230,1350,976,1063,24,,
,Torture Devices,,,3,1427,Film,The Passion of Joan of Arc,,,0:45,0:46,SB,SS,,,,1350,1380,1064,1109,24,,
,Torture Devices,,,2,1427,Film,The Passion of Joan of Arc,,,0:52,0:54,SB,SS,,,,1560,1620,1249,1291,24,,
,Torture Devices,,,3,1427,Film,The Passion of Joan of Arc,,,0:54,0:57,SB,SS,,,,1620,1710,1292,1367,24,,
,Torture Devices,,,3,1427,Film,The Passion of Joan of Arc,,,0:57,0:59,SB,SC,,,,1710,1770,1368,1415,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,0:59,1:01,SB,CU,,,,1770,1830,1416,1459,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,1:04,1:06,SB,CU,,,,1920,1980,1543,1575,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,1:09,1:10,SB,CU,,,,2070,2100,1644,1669,24,,
,Torture Devices,,,2,1427,Film,The Passion of Joan of Arc,,,1:10,1:12,SB,SS,,,,2100,2160,1670,1709,24,,
,Torture Devices,,,2,1427,Film,The Passion of Joan of Arc,,,1:14,1:16,SB,SS,,,,2220,2280,1776,1816,24,,
,Torture Devices,,,2,1427,Film,The Passion of Joan of Arc,,,1:18,1:20,SB,SS,,,,2340,2400,1876,1918,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,1:24,1:25,SB,CU,,,,2520,2550,2009,2034,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,1:27,1:28,SB,CU,,,,2610,2640,2085,2118,24,,
,Torture Devices,,,4,1427,Film,The Passion of Joan of Arc,,,1:30,1:31,SB,CU,,,,2700,2730,2147,2196,24,,
,Torture Devices,,,2,1427,Film,The Passion of Joan of Arc,,,1:31,1:33,SB,SS,,,,2730,2790,2197,2220,24,,
